Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
0   , 8.73, 0.80, -0.20, -0.59, 0.56, -0.19, -45.19, 0.25, 20.50, 1.00, 0.01, -0.04, -0.05
1   , 9.00, 1.13, -0.38, -0.53, 0.62, -0.17, -45.19, 0.25, 20.50, 1.00, 0.01, -0.04, -0.05
2   , 9.00, 1.13, -0.38, -0.51, 0.63, -0.14, -45.19, 0.25, 20.50, 1.00, 0.01, -0.03, -0.06
3   , 9.37, 1.31, -0.63, -0.46, 0.58, -0.12, -45.19, 0.25, 20.50, 1.00, 0.01, -0.03, -0.06
4   , 9.37, 1.31, -0.63, -0.46, 0.58, -0.12, -27.19, -0.50, 14.06, 1.00, 0.01, -0.03, -0.06
5   , 9.53, 0.91, -0.33, -0.04, 0.46, -0.04, -27.19, -0.50, 14.06, 1.00, 0.01, -0.03, -0.06
6   , 9.55, 0.50, -0.16, 0.24, 0.48, 0.03, -27.19, -0.50, 14.06, 1.00, 0.01, -0.02, -0.06
7   , 9.34, -0.51, 0.45, 0.54, 0.54, 0.15, -27.19, -0.50, 14.06, 1.00, 0.02, -0.02, -0.05
8   , 9.33, -0.96, 0.37, 0.88, 0.62, 0.32, -27.19, -0.50, 14.06, 1.00, 0.02, -0.02, -0.05
9   , 9.38, -1.16, 0.23, 1.17, 0.63, 0.48, -26.75, -0.88, 12.06, 1.00, 0.03, -0.01, -0.05
10   , 9.50, -1.31, 0.00, 1.39, 0.60, 0.57, -26.75, -0.88, 12.06, 1.00, 0.03, -0.01, -0.05
11   , 9.50, -1.31, 0.00, 1.49, 0.55, 0.60, -26.75, -0.88, 12.06, 1.00, 0.03, -0.01, -0.05
12   , 10.37, -1.25, -2.14, 1.41, 0.41, 0.59, -26.75, -0.88, 12.06, 1.00, 0.05, -0.01, -0.04
13   , 10.54, -0.79, -2.30, 1.12, 0.24, 0.53, -26.75, -0.88, 12.06, 1.00, 0.05, -0.01, -0.04
14   , 10.73, 0.33, -2.59, 0.72, 0.20, 0.43, -27.56, 1.06, 11.00, 1.00, 0.05, -0.01, -0.04
15   , 10.59, 1.08, -2.12, 0.27, 0.21, 0.32, -27.56, 1.06, 11.00, 1.00, 0.05, -0.01, -0.04
16   , 10.59, 1.08, -2.12, 0.27, 0.21, 0.32, -27.56, 1.06, 11.00, 1.00, 0.05, -0.01, -0.03
17   , 10.61, 2.31, -1.79, -0.41, 0.27, 0.03, -27.56, 1.06, 11.00, 1.00, 0.05, -0.00, -0.03
18   , 10.33, 2.01, -1.77, -0.63, 0.19, -0.10, -27.56, 1.06, 11.00, 1.00, 0.05, -0.00, -0.04
19   , 10.16, 1.42, -1.84, -0.79, 0.05, -0.16, -27.87, 2.06, 10.69, 1.00, 0.04, -0.00, -0.04
20   , 10.01, 0.60, -1.86, -0.89, -0.07, -0.18, -27.87, 2.06, 10.69, 1.00, 0.04, -0.00, -0.04
21   , 9.78, -0.11, -1.55, -0.91, -0.11, -0.14, -27.87, 2.06, 10.69, 1.00, 0.03, -0.00, -0.04
22   , 9.42, -1.00, -0.83, -0.86, -0.08, -0.07, -27.87, 2.06, 10.69, 1.00, 0.03, -0.00, -0.04
23   , 9.42, -1.00, -0.83, -0.76, -0.03, 0.00, -27.87, 2.06, 10.69, 1.00, 0.03, -0.00, -0.04
24   , 9.26, -1.13, 0.26, -0.57, 0.02, 0.07, -27.69, 2.37, 10.69, 1.00, 0.02, -0.00, -0.04
25   , 9.26, -1.13, 0.26, -0.35, 0.07, 0.14, -27.69, 2.37, 10.69, 1.00, 0.02, -0.00, -0.04
26   , 9.15, -0.44, 1.28, -0.17, 0.09, 0.23, -27.69, 2.37, 10.69, 1.00, 0.02, -0.00, -0.04
27   , 9.03, -0.12, 1.58, 0.02, 0.09, 0.33, -27.69, 2.37, 10.69, 1.00, 0.02, -0.00, -0.03
28   , 9.03, -0.12, 1.58, 0.02, 0.09, 0.33, -27.69, 2.37, 10.69, 1.00, 0.02, -0.00, -0.03
29   , 8.67, -0.02, 1.93, 0.44, 0.05, 0.42, -28.19, 1.25, 11.19, 1.00, 0.02, -0.00, -0.03
30   , 8.67, -0.02, 1.93, 0.44, 0.05, 0.42, -28.19, 1.25, 11.19, 1.00, 0.03, -0.00, -0.03
31   , 8.92, -0.83, 1.91, 0.49, 0.09, 0.40, -28.19, 1.25, 11.19, 1.00, 0.03, -0.00, -0.03
