Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
0   , 9.56, -1.25, -0.21, -0.03, 0.00, 0.00, -21.75, 18.19, 36.88, 0.70, -0.09, -0.71, 0.00
1   , 9.55, -1.23, -0.24, -0.03, -0.00, 0.00, -21.75, 18.19, 36.88, 0.70, -0.09, -0.71, 0.00
2   , 9.55, -1.23, -0.24, -0.03, -0.00, 0.00, -21.75, 18.19, 36.88, 0.70, -0.09, -0.71, 0.00
3   , 9.55, -1.31, -0.18, -0.02, -0.01, 0.00, -21.75, 18.19, 36.88, 0.70, -0.09, -0.71, 0.00
4   , 9.51, -1.34, -0.24, -0.02, -0.01, 0.00, -21.75, 18.19, 36.88, 0.70, -0.09, -0.71, 0.00
5   , 9.50, -1.36, -0.23, -0.02, -0.02, 0.00, -11.50, 10.69, 23.25, 0.70, -0.09, -0.71, 0.00
6   , 9.52, -1.35, -0.22, -0.03, -0.02, 0.00, -11.50, 10.69, 23.25, 0.70, -0.09, -0.71, 0.00
7   , 9.52, -1.35, -0.22, -0.03, -0.02, -0.00, -11.50, 10.69, 23.25, 0.70, -0.09, -0.71, 0.00
8   , 9.53, -1.27, -0.26, -0.03, -0.02, -0.00, -11.50, 10.69, 23.25, 0.70, -0.09, -0.71, 0.00
9   , 9.50, -1.30, -0.27, -0.03, -0.02, -0.00, -11.50, 10.69, 23.25, 0.70, -0.09, -0.71, 0.00
10   , 9.54, -1.28, -0.32, -0.02, -0.02, 0.00, -12.56, 11.50, 24.06, 0.70, -0.09, -0.71, 0.00
11   , 9.54, -1.24, -0.31, -0.03, -0.02, -0.01, -12.56, 11.50, 24.06, 0.70, -0.09, -0.71, 0.00
12   , 9.54, -1.24, -0.31, -0.03, -0.02, -0.01, -12.56, 11.50, 24.06, 0.70, -0.09, -0.71, 0.00
13   , 9.55, -1.23, -0.32, -0.03, -0.02, -0.00, -12.56, 11.50, 24.06, 0.70, -0.09, -0.71, 0.00
14   , 9.49, -1.24, -0.30, -0.03, -0.02, -0.01, -12.56, 11.50, 24.06, 0.70, -0.09, -0.71, 0.00
15   , 9.54, -1.24, -0.31, -0.03, -0.02, -0.01, -12.56, 11.06, 22.19, 0.70, -0.09, -0.71, 0.00
16   , 9.58, -1.24, -0.30, -0.03, -0.02, -0.01, -12.56, 11.06, 22.19, 0.70, -0.09, -0.71, 0.00
17   , 9.58, -1.24, -0.33, -0.03, -0.02, -0.01, -12.56, 11.06, 22.19, 0.70, -0.09, -0.71, 0.00
18   , 9.52, -1.31, -0.34, -0.02, -0.02, -0.01, -12.56, 11.06, 22.19, 0.70, -0.09, -0.71, 0.00
19   , 9.50, -1.30, -0.34, -0.03, -0.01, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
20   , 9.51, -1.26, -0.34, -0.03, -0.01, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
21   , 9.54, -1.24, -0.36, -0.03, -0.01, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
22   , 9.59, -1.20, -0.36, -0.03, -0.01, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
23   , 9.58, -1.22, -0.33, -0.02, -0.02, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
24   , 9.56, -1.26, -0.32, -0.01, -0.02, -0.01, -13.00, 11.00, 23.56, 0.70, -0.09, -0.71, 0.00
25   , 9.49, -1.34, -0.39, -0.01, -0.02, -0.01, -13.38, 9.88, 23.06, 0.70, -0.09, -0.71, 0.00
26   , 9.48, -1.29, -0.34, -0.02, -0.01, -0.01, -13.38, 9.88, 23.06, 0.70, -0.09, -0.71, 0.00
27   , 9.52, -1.23, -0.35, -0.03, -0.02, -0.01, -13.38, 9.88, 23.06, 0.70, -0.09, -0.71, 0.00
28   , 9.52, -1.23, -0.35, -0.03, -0.01, -0.01, -13.38, 9.88, 23.06, 0.70, -0.09, -0.71, 0.00
29   , 9.50, -1.19, -0.34, -0.02, -0.01, -0.01, -13.38, 9.88, 23.06, 0.70, -0.09, -0.71, 0.00
30   , 9.50, -1.19, -0.34, -0.01, -0.01, -0.01, -12.56, 11.00, 23.38, 0.70, -0.09, -0.71, 0.00
31   , 9.47, -1.25, -0.33, -0.01, -0.01, -0.01, -12.56, 11.00, 23.38, 0.70, -0.09, -0.71, 0.00
32   , 9.51, -1.28, -0.34, -0.02, -0.01, -0.01, -12.56, 11.00, 23.38, 0.70, -0.09, -0.71, 0.00
33   , 9.54, -1.20, -0.37, -0.03, -0.01, -0.02, -12.56, 11.00, 23.38, 0.70, -0.09, -0.71, -0.00
34   , 9.55, -1.21, -0.36, -0.03, -0.01, -0.01, -12.56, 11.00, 23.38, 0.70, -0.09, -0.71, -0.00
35   , 9.55, -1.19, -0.35, -0.03, -0.01, -0.02, -13.00, 11.00, 23.06, 0.70, -0.09, -0.71, -0.00
36   , 9.55, -1.22, -0.32, -0.02, -0.01, -0.01, -13.00, 11.00, 23.06, 0.70, -0.09, -0.71, -0.00
37   , 9.53, -1.24, -0.37, -0.01, -0.01, -0.01, -13.00, 11.00, 23.06, 0.70, -0.09, -0.71, -0.00
38   , 9.52, -1.25, -0.36, -0.01, -0.01, -0.01, -13.00, 11.00, 23.06, 0.70, -0.09, -0.71, -0.00
39   , 9.54, -1.19, -0.31, -0.01, -0.01, -0.01, -13.00, 11.00, 23.06, 0.70, -0.09, -0.71, -0.00
40   , 9.56, -1.22, -0.34, -0.01, -0.01, -0.01, -11.19, 10.56, 22.56, 0.70, -0.09, -0.71, -0.00
41   , 9.54, -1.21, -0.28, -0.01, -0.01, -0.01, -11.19, 10.56, 22.56, 0.70, -0.09, -0.71, -0.00
42   , 9.57, -1.24, -0.32, -0.01, -0.01, -0.01, -11.19, 10.56, 22.56, 0.70, -0.09, -0.71, -0.00
43   , 9.57, -1.24, -0.32, -0.01, -0.01, -0.01, -11.19, 10.56, 22.56, 0.70, -0.09, -0.71, -0.00
44   , 9.56, -1.21, -0.33, -0.01, -0.01, -0.01, -12.56, 11.00, 23.00, 0.70, -0.09, -0.71, -0.00
45   , 9.56, -1.21, -0.33, -0.01, -0.01, -0.01, -12.56, 11.00, 23.00, 0.70, -0.09, -0.71, -0.00
46   , 9.53, -1.22, -0.37, -0.00, -0.01, -0.01, -12.56, 11.00, 23.00, 0.70, -0.09, -0.71, -0.00
47   , 9.52, -1.23, -0.37, 0.00, -0.01, -0.01, -12.56, 11.00, 23.00, 0.70, -0.09, -0.71, -0.00
48   , 9.53, -1.24, -0.34, 0.00, -0.01, -0.01, -12.56, 11.00, 23.00, 0.70, -0.09, -0.71, -0.00
49   , 9.56, -1.24, -0.35, 0.00, -0.01, -0.01, -12.56, 9.88, 23.00, 0.70, -0.09, -0.71, -0.00
50   , 9.57, -1.20, -0.34, 0.00, -0.01, -0.01, -12.56, 9.88, 23.00, 0.70, -0.09, -0.71, -0.00
51   , 9.55, -1.21, -0.37, 0.00, -0.01, -0.01, -12.56, 9.88, 23.00, 0.70, -0.09, -0.71, -0.00
52   , 9.52, -1.19, -0.35, 0.01, -0.01, -0.01, -12.56, 9.88, 23.00, 0.70, -0.09, -0.71, -0.00
