Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
0   , 9.42, 0.38, -2.15, 0.06, -0.01, -0.01, -33.25, 9.06, 39.75, 0.63, 0.03, -0.78, 0.00
1   , 9.39, 0.36, -2.12, 0.05, -0.01, -0.01, -33.25, 9.06, 39.75, 0.63, 0.03, -0.78, 0.00
2   , 9.39, 0.36, -2.12, 0.04, -0.00, -0.02, -33.25, 9.06, 39.75, 0.63, 0.03, -0.78, 0.00
3   , 9.40, 0.33, -2.08, 0.03, -0.01, -0.02, -32.88, 9.06, 39.00, 0.63, 0.03, -0.78, 0.00
4   , 9.46, 0.32, -2.05, 0.02, -0.01, -0.02, -32.88, 9.06, 39.00, 0.63, 0.03, -0.78, 0.00
5   , 9.41, 0.33, -2.04, 0.01, -0.01, -0.02, -32.88, 9.06, 39.00, 0.63, 0.03, -0.78, 0.00
6   , 9.37, 0.33, -2.04, 0.00, -0.01, -0.02, -32.88, 9.06, 39.00, 0.63, 0.03, -0.78, 0.00
7   , 9.37, 0.33, -2.04, -0.00, -0.01, -0.01, -32.88, 9.06, 39.00, 0.63, 0.03, -0.78, 0.00
8   , 9.46, 0.48, -2.00, 0.00, -0.01, -0.02, -34.06, 9.06, 39.38, 0.63, 0.03, -0.78, 0.00
9   , 9.46, 0.48, -1.98, 0.01, -0.01, -0.02, -34.06, 9.06, 39.38, 0.63, 0.03, -0.78, 0.00
10   , 9.46, 0.48, -1.98, 0.01, -0.01, -0.02, -34.06, 9.06, 39.38, 0.63, 0.03, -0.78, 0.00
11   , 9.40, 0.30, -2.03, 0.02, -0.01, -0.01, -34.06, 9.06, 39.38, 0.63, 0.03, -0.78, 0.00
12   , 9.39, 0.26, -2.08, 0.02, -0.01, -0.00, -34.06, 9.06, 39.38, 0.63, 0.03, -0.78, 0.00
13   , 9.38, 0.26, -2.05, 0.01, -0.01, 0.00, -32.56, 8.69, 41.00, 0.63, 0.03, -0.78, 0.00
14   , 9.37, 0.31, -2.08, 0.00, -0.01, 0.00, -32.56, 8.69, 41.00, 0.63, 0.03, -0.78, 0.00
15   , 9.37, 0.31, -2.08, 0.00, -0.01, 0.00, -32.56, 8.69, 41.00, 0.63, 0.03, -0.78, 0.00
16   , 9.38, 0.45, -2.02, 0.00, -0.00, 0.00, -32.56, 8.69, 41.00, 0.63, 0.03, -0.78, 0.00
17   , 9.38, 0.43, -2.03, -0.00, -0.00, -0.00, -32.56, 8.69, 41.00, 0.63, 0.03, -0.78, 0.00
18   , 9.44, 0.36, -2.02, -0.00, -0.00, 0.00, -33.25, 8.25, 41.00, 0.63, 0.03, -0.78, 0.00
