Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ
0   , 9.54, -0.30, 0.11, 0.01, -0.02, -0.02, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
1   , 9.54, -0.27, 0.17, 0.01, -0.03, -0.01, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
2   , 9.53, -0.25, 0.16, 0.02, -0.03, -0.01, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
3   , 9.56, -0.33, 0.10, 0.03, -0.03, -0.01, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
4   , 9.53, -0.27, 0.09, 0.02, -0.03, -0.01, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
5   , 9.50, -0.28, 0.06, 0.02, -0.03, -0.01, -22.69, 12.56, 45.25, 0.71, -0.03, -0.70, 0.00
6   , 9.50, -0.28, 0.06, 0.02, -0.03, -0.01, -13.00, 7.37, 27.19, 0.71, -0.03, -0.70, 0.00
7   , 9.57, -0.26, 0.07, 0.02, -0.03, -0.00, -13.00, 7.37, 27.19, 0.71, -0.03, -0.70, 0.00
8   , 9.55, -0.28, 0.06, 0.02, -0.03, -0.00, -13.00, 7.37, 27.19, 0.71, -0.03, -0.70, 0.00
9   , 9.55, -0.28, 0.06, 0.02, -0.03, -0.00, -13.00, 7.37, 27.19, 0.71, -0.03, -0.70, 0.00
10   , 9.54, -0.34, 0.09, 0.03, -0.02, -0.01, -13.00, 7.37, 27.19, 0.71, -0.03, -0.70, 0.00
11   , 9.54, -0.34, 0.09, 0.02, -0.02, -0.00, -14.25, 7.00, 28.69, 0.71, -0.03, -0.70, 0.00
12   , 9.48, -0.29, 0.10, 0.02, -0.02, -0.00, -14.25, 7.00, 28.69, 0.71, -0.03, -0.70, 0.00
13   , 9.51, -0.32, 0.01, 0.02, -0.03, -0.00, -14.25, 7.00, 28.69, 0.71, -0.03, -0.70, 0.00
14   , 9.51, -0.32, 0.01, 0.02, -0.03, -0.00, -14.25, 7.00, 28.69, 0.71, -0.03, -0.70, 0.00
15   , 9.68, -0.27, 0.08, 0.02, -0.02, 0.00, -14.25, 7.00, 28.69, 0.71, -0.03, -0.70, 0.00
16   , 9.62, -0.34, 0.06, 0.02, -0.02, 0.00, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
17   , 9.56, -0.34, 0.11, 0.02, -0.02, 0.00, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
18   , 9.49, -0.39, 0.15, 0.01, -0.03, 0.00, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
19   , 9.47, -0.36, 0.15, 0.00, -0.03, -0.01, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
20   , 9.51, -0.32, 0.15, 0.00, -0.03, -0.01, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
21   , 9.60, -0.27, 0.14, 0.01, -0.03, -0.01, -13.50, 7.37, 27.06, 0.71, -0.03, -0.70, 0.00
22   , 9.52, -0.31, 0.11, 0.02, -0.03, -0.01, -14.25, 7.37, 26.75, 0.71, -0.03, -0.70, 0.00
23   , 9.52, -0.31, 0.11, 0.02, -0.03, 0.00, -14.25, 7.37, 26.75, 0.71, -0.03, -0.70, 0.00
24   , 9.51, -0.34, 0.07, 0.02, -0.03, 0.00, -14.25, 7.37, 26.75, 0.71, -0.03, -0.70, 0.00
25   , 9.55, -0.34, 0.06, 0.02, -0.04, -0.00, -14.25, 7.37, 26.75, 0.71, -0.03, -0.70, 0.00
